,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,is_male,is_female,deck,class_points,is_young_child,is_child,is_adult,is_older,class_1,class_2,class_3,deck_a,deck_b,deck_c,deck_d,deck_e,deck_f,deck_g,deck_t,deck_nan,embarked_c,embarked_q,embarked_s,parch_gt_0,parch_gt_1,parch_gt_2,predictor_2,predictor_3,predictor_4,will_survive,correct
681,682,1,1,"Hassab, Mr. Hammad",male,27.0,0,0,PC 17572,76.7292,D49,C,True,False,D,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-54.654160000000005,0.4379655694328045,0.061508461999999986,True,True
682,683,0,3,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,6563,9.225,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.155,-1.221331009551521,-1.338231534,False,True
683,684,0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,,S,True,False,,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,-195.62,-0.8707241839147118,-1.0685850600000002,False,True
684,685,0,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,29750,39.0,,S,True,False,,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,-177.2,-0.5300823447594796,-0.8685156770000001,False,True
685,686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,SC/Paris 2123,41.5792,,C,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,-156.68416,-0.12614907185699548,-0.5446149730000001,False,True
686,687,0,3,"Panula, Mr. Jaako Arnold",male,14.0,4,1,3101295,39.6875,,S,True,False,,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,-197.0625,-0.9398821875272084,-1.0685850600000002,False,True
687,688,0,3,"Dakic, Mr. Branko",male,19.0,0,0,349228,10.1708,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-302.96584,-1.2208560014736922,-1.338231534,False,True
688,689,0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.44084,-1.222048795071539,-1.338231534,False,True
689,690,1,1,"Madill, Miss. Georgette Alexandra",female,15.0,0,1,24160,211.3375,B5,S,False,True,B,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,452.2675,1.5765621177919125,1.118336384,True,True
690,691,1,1,"Dick, Mr. Albert Adrian",male,31.0,1,0,17474,57.0,B20,S,True,False,B,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-78.6,0.12412036897332443,-0.238012852,False,False
691,692,1,3,"Karun, Miss. Manca",female,4.0,0,1,349256,13.4167,,C,False,True,,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,217.68334,0.6229072694252906,0.4897371020000001,True,True
692,693,1,3,"Lam, Mr. Ali",male,,0,0,1601,56.4958,,S,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-293.70083999999997,-1.1970306994546374,-1.338231534,False,False
693,694,0,3,"Saad, Mr. Khalil",male,25.0,0,0,2672,7.225,,C,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-283.555,-0.898434763318129,-1.0143308299999998,False,True
694,695,0,1,"Weir, Col. John",male,60.0,0,0,113800,26.55,,S,True,False,,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-159.69,-0.3875499751482804,-0.730019409,False,True
695,696,0,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731,13.5,,S,True,False,,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.3,-0.6994862700753967,-1.0159231770000001,False,True
696,697,0,3,"Kelly, Mr. James",male,44.0,0,0,363592,8.05,,S,True,False,,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.39,-1.2307073584894033,-1.338231534,False,True
697,698,1,3,"Mullens, Miss. Katherine ""Katie""",female,,0,0,35852,7.7333,,Q,False,True,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,106.54666,0.024492782623254404,-0.09586849899999994,True,True
698,699,0,1,"Thayer, Mr. John Borland",male,49.0,1,1,17421,110.8833,C68,C,True,False,C,3,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,2.1766599999999983,0.5668660747277222,0.17285243299999997,True,False
699,700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121,7.65,F G63,S,True,False,F,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-278.47,-0.8560617800427248,-1.021320011,False,True
700,701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,PC 17757,227.525,C62 C64,C,False,True,C,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,375.505,1.5599234962987285,1.112147695,True,True
701,702,1,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,PC 17475,26.2875,E24,S,True,False,E,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-84.7425,0.08333738576985225,-0.267786443,False,False
702,703,0,3,"Barbara, Miss. Saiide",female,18.0,0,1,2691,14.4542,,C,False,True,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,167.89084,0.3529111128917185,0.21977943200000005,True,False
703,704,0,3,"Gallagher, Mr. Martin",male,25.0,0,0,36864,7.7417,,Q,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-293.45166,-1.0627653096541256,-1.1825712609999999,False,True
704,705,0,3,"Hansen, Mr. Henrik Juul",male,26.0,1,0,350025,7.8542,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.42916,-1.2264347772797541,-1.338231534,False,True
705,706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,250655,26.0,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-229.8,-0.6844221790340975,-1.0159231770000001,False,True
706,707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0,0,223596,13.5,,S,False,True,,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,167.7,0.3872164919246034,0.07077958500000006,True,True
707,708,1,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,PC 17476,26.2875,E24,S,True,False,E,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-84.7425,0.07455115576985225,-0.267786443,False,False
708,709,1,1,"Cleaver, Miss. Alice",female,22.0,0,0,113781,151.55,,S,False,True,,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,265.31,0.7707176272647119,0.3566833530000001,True,True
709,710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",male,,1,1,2661,15.2458,,C,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,-231.95084000000003,-0.737249848099258,-0.8669233299999998,False,False
710,711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0,0,PC 17482,49.5042,C90,C,False,True,C,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,339.90084,1.4749316210848549,1.112147695,True,True
711,712,0,1,"Klaber, Mr. Herman",male,,0,0,113028,26.55,C124,S,True,False,C,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-84.69,0.05335944185171956,-0.298455771,False,True
712,713,1,1,"Taylor, Mr. Elmer Zebley",male,48.0,1,0,19996,52.0,C126,S,True,False,C,3,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-79.6,0.05238007555680477,-0.298455771,False,False
713,714,0,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545,9.4833,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.10334,-1.2212012838309638,-1.338231534,False,True
714,715,0,2,"Greenberg, Mr. Samuel",male,52.0,0,0,250647,13.0,,S,True,False,,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.4,-0.6997373845170488,-1.0159231770000001,False,True
715,716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,348124,7.65,F G73,S,True,False,F,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-278.47,-0.8472755500427249,-1.021320011,False,True
716,717,1,1,"Endres, Miss. Caroline Louise",female,38.0,0,0,PC 17757,227.525,C45,C,False,True,C,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,375.505,1.5643388086737287,1.112147695,True,True
717,718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,34218,10.5,E101,S,False,True,E,2,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,242.1,0.8567290012746914,0.533012551,True,True
718,719,0,3,"McEvoy, Mr. Michael",male,,0,0,36568,15.5,,Q,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-291.9,-1.0583093183087888,-1.1825712609999999,False,True
719,720,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062,7.775,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.445,-1.222059241432312,-1.338231534,False,True
720,721,1,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0,1,248727,33.0,,S,False,True,,2,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,271.6,0.8373258053156969,0.4881447550000001,True,True
721,722,0,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,350048,7.0542,,S,True,False,,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-253.58916,-1.1040380373863974,-1.2159925600000001,False,True
722,723,0,2,"Gillespie, Mr. William Henry",male,34.0,0,0,12233,13.0,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.4,-0.6909511545170487,-1.0159231770000001,False,True
723,724,0,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643,13.0,,S,True,False,,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.4,-0.6997373845170488,-1.0159231770000001,False,True
724,725,1,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,113806,53.1,E8,S,True,False,E,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-79.38,0.09238808532843909,-0.267786443,False,False
725,726,0,3,"Oreskovic, Mr. Luka",male,20.0,0,0,315094,8.6625,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.2675,-1.2216135132983796,-1.338231534,False,True
726,727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,31027,21.0,,S,False,True,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,169.2,0.38652350142438274,0.07077958500000006,True,True
727,728,1,3,"Mannion, Miss. Margareth",female,,0,0,36866,7.7375,,Q,False,True,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,106.54750000000001,0.024494891984564247,-0.09586849899999994,True,True
728,729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1,0,236853,26.0,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-229.8,-0.6888374914090974,-1.0159231770000001,False,True
729,730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,STON/O2. 3101271,7.925,,S,False,True,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,96.58500000000001,-0.1396964574748162,-0.2515287719999999,False,True
730,731,1,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,24160,211.3375,B5,S,False,True,B,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,352.2675,1.292751193625246,0.8486899099999999,True,True
731,732,0,3,"Hassan, Mr. Houssein G N",male,11.0,0,0,2699,18.7875,,C,True,False,,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-231.2425,-0.7698292188549273,-0.8920918560000001,False,True
732,733,0,2,"Knight, Mr. Robert J",male,,0,0,239855,0.0,,S,True,False,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-235.0,-0.696920581,-1.0159231770000001,False,True
733,734,0,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.4,-0.6909511545170487,-1.0159231770000001,False,True
734,735,0,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,233639,13.0,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.4,-0.6909511545170487,-1.0159231770000001,False,True
735,736,0,3,"Williams, Mr. Leslie",male,28.5,0,0,54636,16.1,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-301.78,-1.2178781859788066,-1.338231534,False,True
736,737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,W./C. 6608,34.375,,S,False,True,,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,151.875,0.07784167298857295,-0.1041212719999999,False,True
737,738,1,1,"Lesurer, Mr. Gustave J",male,35.0,0,0,PC 17755,512.3292,B101,C,True,False,B,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,32.46584,0.681115861,0.08588785199999999,True,True
738,739,0,3,"Ivanoff, Mr. Kanio",male,,0,0,349201,7.8958,,S,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.42084,-1.2214390231832088,-1.338231534,False,True
739,740,0,3,"Nankoff, Mr. Minko",male,,0,0,349218,7.8958,,S,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.42084,-1.2214390231832088,-1.338231534,False,True
740,741,1,1,"Hawksford, Mr. Walter James",male,,0,0,16988,30.0,D45,S,True,False,D,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-84.0,0.09115566049911816,-0.262392242,False,False
741,742,0,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,19877,78.85,C46,S,True,False,C,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-74.23,0.07465115107351558,-0.298455771,False,True
742,743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,False,True,B,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,432.475,1.8644171708402042,1.319998114,True,True
743,744,0,3,"McNamee, Mr. Neal",male,24.0,1,0,376566,16.1,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-301.78,-1.2222934983538065,-1.338231534,False,True
744,745,1,3,"Stranden, Mr. Juho",male,31.0,0,0,STON/O 2. 3101288,7.925,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.415,-1.2219839070998162,-1.338231534,False,False
745,746,0,1,"Crosby, Capt. Edward Gifford",male,70.0,1,1,WE/P 5735,71.0,B22,S,True,False,B,3,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,-25.799999999999997,0.28337774450624625,-0.090605352,True,False
746,747,0,3,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,C.A. 2673,20.25,,S,True,False,,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,-200.95,-0.9363983243214286,-1.0685850600000002,False,True
747,748,1,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,250648,13.0,,S,False,True,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,167.6,0.39575160748295135,0.07077958500000006,True,True
748,749,0,1,"Marvin, Mr. Daniel Warner",male,19.0,1,0,113773,53.1,D30,S,True,False,D,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-79.38,0.09778228632843908,-0.262392242,False,True
749,750,0,3,"Connaghton, Mr. Michael",male,31.0,0,0,335097,7.75,,Q,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-293.45,-1.0627611411543942,-1.1825712609999999,False,True
750,751,1,2,"Wells, Miss. Joan",female,4.0,1,1,29103,23.0,,S,False,True,,2,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,269.6,0.8278882041076574,0.4881447550000001,True,True
751,752,1,3,"Moor, Master. Meier",male,6.0,0,1,392096,12.475,E121,S,True,False,E,1,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,-127.505,-0.3259361795141167,-0.458633398,False,False
752,753,0,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,345780,9.5,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.1,-1.2211928966086125,-1.338231534,False,True
753,754,0,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,349204,7.8958,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.42084,-1.2219985721832087,-1.338231534,False,True
754,755,1,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1,2,220845,65.0,,S,False,True,,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,228.0,0.6396293583730894,0.21818708500000006,True,True
755,756,1,2,"Hamalainen, Master. Viljo",male,0.67,1,1,250649,14.5,,S,True,False,,2,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,-132.1,-0.2630835034004262,-0.598558007,False,False
756,757,0,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042,7.7958,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.44084,-1.222048795071539,-1.338231534,False,True
757,758,0,2,"Bailey, Mr. Percy Andrew",male,18.0,0,0,29108,11.5,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.7,-0.6917044978420047,-1.0159231770000001,False,True
758,759,0,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,363294,8.05,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.39,-1.2219211284894034,-1.338231534,False,True
759,760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0,0,110152,86.5,B77,S,False,True,B,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,327.3,1.2300541954057906,0.8486899099999999,True,True
760,761,0,3,"Garfirth, Mr. John",male,,0,0,358585,14.5,,S,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-302.1,-1.2181222031920929,-1.338231534,False,True
761,762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,SOTON/O2 3101272,7.125,,S,True,False,,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.575,-1.2311719202064595,-1.338231534,False,True
762,763,1,3,"Barah, Mr. Hanna Assi",male,20.0,0,0,2663,7.2292,,C,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-283.55416,-0.8984326539568191,-1.0143308299999998,False,False
763,764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1,2,113760,120.0,B96 B98,S,False,True,B,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,384.0,1.4734269419548058,0.99609741,True,True
764,765,0,3,"Eklund, Mr. Hans Linus",male,16.0,0,0,347074,7.775,,S,True,False,,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-253.445,-1.099260718432312,-1.2159925600000001,False,True
765,766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1,0,13502,77.9583,D11,S,False,True,D,3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,325.59166,1.1881833745782733,0.82431052,True,True
766,767,0,1,"Brewe, Dr. Arthur Jackson",male,,0,0,112379,39.6,,C,True,False,,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-137.07999999999998,-0.04774940522116408,-0.406118705,False,True
767,768,0,3,"Mangan, Miss. Mary",female,30.5,0,0,364850,7.75,,Q,False,True,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,106.55000000000001,0.023941620845605603,-0.09586849899999994,True,False
768,769,0,3,"Moran, Mr. Daniel J",male,,1,0,371110,24.15,,Q,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-290.17,-1.0583803508432097,-1.1825712609999999,False,True
769,770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8471,8.3625,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.3275,-1.2217641819633709,-1.338231534,False,True
770,771,0,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,345781,9.5,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.1,-1.2211928966086125,-1.338231534,False,True
771,772,0,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,350047,7.8542,,S,True,False,,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.42916,-1.230805694904754,-1.338231534,False,True
772,773,0,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S.O./P.P. 3,10.5,E77,S,False,True,E,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,242.1,0.8479427712746915,0.533012551,True,False
773,774,0,3,"Elias, Mr. Dibo",male,,0,0,2674,7.225,,C,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-283.555,-0.8978752143181291,-1.0143308299999998,False,True
774,775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,,S,False,True,,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,219.6,0.6006127604409907,0.21818708500000006,True,True
775,776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.45,-1.2220717971543944,-1.338231534,False,True
776,777,0,3,"Tobin, Mr. Roger",male,,0,0,383121,7.75,F38,Q,True,False,F,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-268.45,-0.6873551221543945,-0.865659738,False,True
777,778,1,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,364516,12.475,,S,False,True,,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,147.495,0.1375212153192167,0.01842889800000011,True,True
778,779,0,3,"Kilgannon, Mr. Thomas J",male,,0,0,36865,7.7375,,Q,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-293.4525,-1.0622078700154356,-1.1825712609999999,False,True
779,780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,24160,211.3375,B3,S,False,True,B,3,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,402.2675,1.4449773647919124,0.99609741,True,True
780,781,1,3,"Ayoub, Miss. Banoura",female,13.0,0,0,2687,7.2292,,C,False,True,,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,166.44584,0.31106863104318083,0.194610906,True,True
781,782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,B20,S,False,True,B,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,371.4,1.3336216539733243,0.970928884,True,True
782,783,0,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501,30.0,D6,S,True,False,D,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-84.0,0.09059611149911817,-0.262392242,False,True
783,784,0,3,"Johnston, Mr. Andrew G",male,,1,2,W./C. 6607,23.45,,S,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,-250.31,-0.9870791757281894,-1.190824034,False,True
784,785,0,3,"Ali, Mr. William",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.59,-1.2224233573727072,-1.338231534,False,True
785,786,0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,374887,7.25,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.55,-1.2223229115960463,-1.338231534,False,True
786,787,1,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,,S,False,True,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,96.49915999999999,-0.1354967017365303,-0.2515287719999999,False,False
787,788,0,3,"Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,,Q,True,False,,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,-189.175,-0.6381576281071062,-0.7652060909999999,False,True
788,789,1,3,"Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,,S,True,False,,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,-200.885,-0.718565413767688,-0.920866364,False,False
